Quintile,Mispricing,Next 1M Return (%),Next 1M Excess Return (%),Next 1M Return over Index (%),Next 6M Return (%),Next 6M Excess Return (%),Next 6M Return over Index (%),Next 12M Return (%),Next 12M Excess Return (%),Next 12M Return over Index (%)
1.0,-0.6877587330972654,0.625263695896869,0.5480357109045937,0.12343521548712204,2.9719507357113133,2.6313738126343904,1.7356195760368454,2.406849084001395,1.823268297975194,3.0317447008755645
2.0,-0.39361653073199326,0.6399869797416132,0.5494053046924113,-0.08098171292996488,5.289992356900025,4.867436470163809,0.9653905579544642,12.658168152606398,12.009111548832815,3.618101635883729
3.0,-0.1378896376909958,1.1581342219998507,1.0507452612409027,0.11129100172379246,7.082044072411452,6.536271695687918,0.8109902758583435,14.947836037452982,14.136287189160685,1.4051851468277547
4.0,0.21497936321480007,1.5036572758080446,1.397049708240477,0.15879804483828283,8.232393959700966,7.712471406309741,0.693798545419045,18.045329855257613,17.25776558623658,2.2421826786008943
5.0,1.6294411205140498,2.6384748257621284,2.5486064330976195,0.8565674018369672,13.834212609820433,13.404330256879257,4.776464501052557,31.323814213024576,30.69537496543942,12.237040616601515
