Quintile,Mispricing,Next 1M Return (%),Next 1M Excess Return (%),Next 1M Return over Index (%),Next 6M Return (%),Next 6M Excess Return (%),Next 6M Return over Index (%),Next 12M Return (%),Next 12M Excess Return (%),Next 12M Return over Index (%)
1.0,-0.7883269892222986,1.1557412972604513,1.1008451933643473,0.05652144579490961,6.050575120486478,5.786099811844503,0.8338063110770408,11.943179583242703,11.51057088759053,2.6547188538651953
2.0,-0.5676003747420467,0.6231399829959415,0.5355550526823527,-0.13297547978282104,5.446745983617818,5.027751959713436,0.9481694741156926,11.496520085796481,10.86279873477115,2.8403298410132334
3.0,-0.33334007332990684,1.1405920936672076,1.0412673278209867,0.2362459689509511,7.671126296072071,7.187496811083054,2.6104519037521356,14.974495935304555,14.223153845070403,4.313549797697491
4.0,0.034444150451226486,1.064427118540107,0.952789487878086,0.0012747700085122566,7.40361923295695,6.855347598341565,1.5383762337749038,14.821504768401052,13.970801814352914,1.923597731422082
5.0,60.21624780300213,2.5976751876475794,2.4788625112855214,1.009564811771826,11.47362589163232,10.91584099134742,3.1266354287006988,29.17784376122157,28.366149024379464,11.092206904256047
