Quintile,Mispricing,Next 1M Return (%),Next 1M Excess Return (%),Next 1M Return over Index (%),Next 6M Return (%),Next 6M Excess Return (%),Next 6M Return over Index (%),Next 12M Return (%),Next 12M Excess Return (%),Next 12M Return over Index (%)
1.0,-0.6359016266554562,1.5185290199645016,1.44635276484707,0.25576367375113773,11.549240105207069,11.211482769389649,4.217049601830582,25.79536556941035,25.25287895885182,9.652596403220146
2.0,-0.21947962958895342,0.9162009235936568,0.822080854239517,0.002218390694486191,6.054510499349377,5.593186012015239,0.4589557744776677,11.573484631547075,10.86282133756169,0.13587947531534422
3.0,0.14891389358196364,1.0632096397778164,0.966092542232737,0.1771041158964091,5.519624056495064,5.049179342035768,0.8541427175167428,10.47221155038419,9.719826695905525,0.8711357308270088
4.0,0.6681948761639744,1.1214406076857637,1.0223423544106547,0.03586412402985014,5.765855179780095,5.2801630585679735,0.4466079657176168,12.193709113588872,11.451716483203384,1.5974933337962234
5.0,2.0688511663095643,1.969360101302192,1.8594871828096418,0.7042705218211188,9.140906308707349,8.616780904377913,3.0386204710831133,22.712988658304326,21.953012285002494,10.731709496714071
