Quintile,Mispricing,Next 1M Return (%),Next 1M Excess Return (%),Next 1M Return over Index (%),Next 6M Return (%),Next 6M Excess Return (%),Next 6M Return over Index (%),Next 12M Return (%),Next 12M Excess Return (%),Next 12M Return over Index (%)
1.0,-1.3615954052925778,1.0533845904877217,0.9446771517542583,0.4892025357686635,5.77277649656704,5.220442155076801,2.355520525264549,15.285319017394693,14.53141315447149,6.5913184320324305
2.0,-0.6812568918270797,0.9082604804666089,0.8199132460504543,0.05393496010717284,6.573233194808627,6.157270647992148,1.6481737622642678,13.936565052422688,13.281073496331011,3.298447522823181
3.0,-0.34843743261282956,1.0122517088961949,0.9234804670661296,-0.13374366460359782,6.801760985480763,6.381631543259063,0.5111253258234155,13.470700156800575,12.796941750178743,1.3326842597617268
4.0,0.13624447589437666,1.29769587269434,1.2100632107926723,0.010013110150732227,6.771632755119425,6.358014167587794,0.46304548447911564,13.488948458055907,12.820214499516913,1.3673267922361367
5.0,1.5434045823086706,2.302590487072597,2.20409869796283,0.7467368602896864,11.716559601699208,11.234678013899252,4.086745844185842,25.570437420737836,24.823168945527357,10.709395023540228
